ecg_id,channel-0,channel-1,channel-2,channel-3,channel-4,channel-5,channel-6,channel-7,channel-8,channel-9,channel-10,channel-11
1,-0.056,0.018,0.075,0.018,-0.066,0.047,0.027,0.012,0.003,-0.015,-0.021,0.02
1,-0.064,0.009,0.073,0.027,-0.069,0.041,0.025,0.009,-0.002,-0.022,-0.019,0.017
1,-0.073,-0.007,0.065,0.04,-0.069,0.029,0.024,0.006,-0.009,-0.025,-0.025,0.015
1,-0.093,-0.024,0.068,0.058,-0.08,0.022,0.027,0.003,-0.021,-0.03,-0.035,0.011
1,-0.069,-0.014,0.056,0.042,-0.062,0.021,0.023,-0.002,-0.021,-0.042,-0.05,0.01
1,-0.079,-0.016,0.063,0.048,-0.071,0.023,0.035,-0.012,-0.014,-0.043,-0.057,0.01
1,-0.094,-0.023,0.071,0.059,-0.082,0.023,0.056,-0.003,-0.008,-0.035,-0.05,0.005
1,-0.069,-0.009,0.059,0.039,-0.064,0.025,0.05,0.013,0.0,-0.03,-0.05,0.005
1,-0.09,-0.048,0.042,0.069,-0.066,-0.003,0.045,0.007,0.004,-0.025,-0.045,0.006
1,-0.11,-0.053,0.056,0.081,-0.083,0.002,0.042,0.012,-0.005,-0.022,-0.045,0.012
1,-0.106,-0.028,0.078,0.067,-0.092,0.025,0.037,0.034,-0.007,-0.018,-0.038,0.018
1,-0.059,0.007,0.066,0.026,-0.063,0.036,0.031,0.035,-0.002,-0.015,-0.029,0.023
1,-0.025,0.031,0.056,-0.004,-0.041,0.044,0.041,0.035,0.0,-0.01,-0.02,0.029
1,-0.032,0.016,0.049,0.008,-0.041,0.032,0.05,0.035,0.005,-0.013,-0.016,0.025
1,-0.036,0.001,0.037,0.017,-0.037,0.019,0.04,0.034,0.008,-0.015,-0.023,0.017
1,-0.048,-0.023,0.025,0.035,-0.036,0.001,0.035,0.036,0.01,-0.015,-0.026,0.011
1,-0.039,-0.002,0.037,0.02,-0.038,0.017,0.027,0.033,0.004,-0.015,-0.031,0.003
1,-0.025,0.013,0.037,0.006,-0.031,0.025,0.021,0.045,0.006,-0.016,-0.036,-0.005
1,-0.063,-0.033,0.03,0.048,-0.046,-0.001,0.024,0.048,0.004,-0.029,-0.039,-0.008
1,-0.057,-0.017,0.04,0.036,-0.048,0.011,0.024,0.041,0.005,-0.031,-0.04,-0.005
1,-0.07,-0.019,0.052,0.044,-0.061,0.016,0.02,0.033,0.014,-0.026,-0.04,-0.002
1,-0.114,-0.049,0.065,0.082,-0.09,0.008,0.02,0.029,0.004,-0.024,-0.04,0.0
1,-0.06,-0.034,0.026,0.047,-0.043,-0.004,0.02,0.017,0.001,-0.02,-0.04,0.0
1,-0.026,-0.03,-0.004,0.028,-0.011,-0.017,0.02,0.009,-0.005,-0.02,-0.038,0.0
1,-0.02,-0.003,0.017,0.011,-0.019,0.007,0.025,0.035,-0.012,-0.025,-0.033,0.0
1,-0.048,-0.003,0.045,0.026,-0.047,0.021,0.025,0.039,-0.005,-0.025,-0.03,0.0
1,-0.062,-0.025,0.037,0.044,-0.049,0.006,0.025,0.027,0.012,-0.022,-0.027,0.001
1,-0.028,-0.006,0.022,0.017,-0.025,0.008,0.021,0.023,0.018,-0.037,-0.022,-0.001
1,-0.054,-0.017,0.037,0.036,-0.045,0.01,0.02,0.013,0.004,-0.04,-0.02,-0.009
1,-0.048,-0.032,0.017,0.04,-0.032,-0.007,0.02,0.008,-0.005,-0.031,-0.027,-0.016
1,-0.048,-0.025,0.023,0.036,-0.035,-0.001,0.015,0.008,-0.014,-0.03,-0.036,-0.023
1,-0.051,-0.007,0.044,0.028,-0.047,0.018,0.01,0.016,-0.016,-0.023,-0.034,-0.022
1,-0.019,0.006,0.024,0.006,-0.022,0.015,0.005,0.02,-0.014,-0.021,-0.037,-0.018
1,-0.027,-0.002,0.025,0.014,-0.026,0.011,0.002,0.019,-0.016,-0.024,-0.04,-0.015
1,-0.034,-0.014,0.021,0.024,-0.027,0.003,-0.005,0.021,-0.013,-0.029,-0.04,-0.012
1,-0.032,-0.03,0.002,0.03,-0.016,-0.014,-0.002,0.019,-0.007,-0.028,-0.037,-0.009
1,-0.017,0.013,0.03,0.002,-0.024,0.022,0.012,0.022,0.002,-0.02,-0.022,-0.003
1,-0.032,0.023,0.054,0.004,-0.044,0.038,0.025,0.019,0.007,-0.017,-0.016,0.004
1,0.008,0.043,0.035,-0.026,-0.014,0.039,0.033,0.023,0.015,-0.008,-0.012,0.012
1,0.015,0.064,0.05,-0.04,-0.018,0.057,0.025,0.047,0.025,-0.007,-0.012,0.016
1,-0.022,0.041,0.063,-0.01,-0.042,0.051,0.022,0.052,0.034,0.017,-0.002,0.033
1,0.049,0.096,0.047,-0.073,0.001,0.071,0.015,0.049,0.046,0.029,0.015,0.047
1,0.055,0.082,0.027,-0.069,0.014,0.054,0.011,0.05,0.052,0.028,0.027,0.055
1,0.101,0.122,0.022,-0.111,0.039,0.071,0.004,0.04,0.049,0.055,0.048,0.079
1,0.125,0.142,0.018,-0.134,0.053,0.08,-0.009,0.032,0.05,0.052,0.051,0.087
1,0.015,0.03,0.015,-0.023,0.0,0.022,0.007,0.024,0.033,0.027,0.022,0.06
1,-0.025,-0.002,0.023,0.013,-0.024,0.01,-0.003,0.013,-0.012,-0.02,-0.027,0.027
1,0.0,0.012,0.012,-0.006,-0.007,0.012,-0.012,0.017,-0.036,-0.04,-0.048,0.023
1,0.01,0.027,0.017,-0.019,-0.004,0.022,-0.001,0.005,-0.029,-0.037,-0.041,0.014
1,-0.001,0.02,0.022,-0.01,-0.012,0.021,0.004,0.011,-0.018,-0.056,-0.04,0.012
1,-0.016,0.001,0.017,0.007,-0.017,0.009,0.011,0.003,-0.019,-0.048,-0.035,0.004
1,-0.011,-0.026,-0.014,0.019,0.002,-0.02,0.023,0.04,0.005,-0.037,-0.044,-0.017
1,-0.033,0.014,0.046,0.01,-0.04,0.03,0.101,0.216,0.096,0.023,-0.022,-0.006
1,0.204,0.227,0.023,-0.215,0.09,0.124,0.059,0.41,0.43,0.356,0.248,0.171
1,0.628,0.423,-0.204,-0.525,0.416,0.109,-0.266,0.015,0.428,0.51,0.506,0.441
1,0.45,0.29,-0.16,-0.37,0.305,0.065,-0.589,-1.041,-0.285,0.048,0.322,0.444
1,0.053,0.029,-0.023,-0.041,0.038,0.003,-0.599,-1.258,-0.597,-0.282,0.071,0.308
1,-0.026,-0.025,0.001,0.025,-0.013,-0.012,-0.355,-0.637,-0.341,-0.205,-0.007,0.194
1,-0.045,0.0,0.045,0.022,-0.045,0.022,-0.11,-0.23,-0.136,-0.119,-0.06,0.086
1,-0.035,-0.024,0.011,0.03,-0.023,-0.006,-0.019,-0.025,-0.054,-0.082,-0.072,0.047
1,-0.022,-0.016,0.007,0.019,-0.014,-0.005,0.011,0.032,-0.027,-0.058,-0.064,0.028
1,-0.028,0.013,0.041,0.007,-0.035,0.027,0.043,0.051,0.002,-0.04,-0.05,0.027
1,0.001,0.023,0.022,-0.012,-0.011,0.023,0.045,0.057,0.004,-0.034,-0.051,0.024
1,0.024,0.035,0.01,-0.03,0.007,0.022,0.045,0.06,0.01,-0.028,-0.06,0.019
1,-0.004,0.036,0.04,-0.017,-0.022,0.038,0.045,0.071,0.016,-0.02,-0.052,0.016
1,-0.018,0.029,0.047,-0.006,-0.033,0.038,0.055,0.07,0.021,-0.017,-0.046,0.012
1,-0.022,0.022,0.044,0.0,-0.033,0.032,0.044,0.075,0.025,-0.02,-0.039,0.01
1,-0.031,0.015,0.046,0.007,-0.038,0.03,0.034,0.074,0.018,-0.022,-0.033,0.006
1,-0.039,0.005,0.045,0.017,-0.042,0.025,0.071,0.1,0.015,-0.02,-0.027,0.004
1,-0.025,0.019,0.044,0.002,-0.035,0.032,0.087,0.111,0.011,-0.018,-0.024,0.0
1,0.006,0.038,0.031,-0.022,-0.013,0.034,0.084,0.11,0.003,-0.014,-0.025,0.0
1,0.01,0.033,0.023,-0.021,-0.007,0.027,0.083,0.118,0.018,-0.012,-0.021,0.005
1,0.033,0.03,-0.003,-0.032,0.018,0.013,0.081,0.126,0.039,-0.009,-0.02,0.012
1,0.037,0.028,-0.008,-0.032,0.022,0.01,0.078,0.13,0.041,-0.008,-0.02,0.015
1,0.015,0.022,0.007,-0.019,0.003,0.014,0.088,0.161,0.039,0.002,-0.013,0.023
1,0.009,0.037,0.028,-0.023,-0.01,0.032,0.088,0.183,0.042,0.002,-0.005,0.026
1,0.069,0.09,0.021,-0.08,0.024,0.055,0.088,0.196,0.064,0.02,0.007,0.037
1,0.122,0.136,0.014,-0.129,0.054,0.074,0.125,0.247,0.094,0.067,0.045,0.076
1,0.095,0.154,0.059,-0.125,0.018,0.107,0.121,0.265,0.111,0.085,0.076,0.095
1,0.085,0.153,0.068,-0.12,0.008,0.111,0.105,0.281,0.139,0.11,0.104,0.11
1,0.097,0.159,0.062,-0.128,0.017,0.11,0.1,0.311,0.181,0.151,0.162,0.148
1,0.167,0.235,0.067,-0.201,0.05,0.151,0.088,0.299,0.183,0.178,0.194,0.181
1,0.182,0.263,0.082,-0.223,0.05,0.172,0.081,0.26,0.167,0.178,0.193,0.189
1,0.135,0.219,0.084,-0.177,0.026,0.151,0.07,0.212,0.158,0.157,0.169,0.178
1,0.121,0.197,0.076,-0.159,0.022,0.136,0.053,0.166,0.138,0.144,0.142,0.165
1,0.073,0.15,0.077,-0.112,-0.002,0.113,0.037,0.126,0.115,0.121,0.118,0.137
1,0.0,0.081,0.081,-0.041,-0.041,0.081,0.031,0.098,0.08,0.075,0.069,0.09
1,-0.037,0.054,0.091,-0.009,-0.064,0.073,0.024,0.079,0.063,0.051,0.05,0.069
1,0.017,0.078,0.061,-0.048,-0.022,0.069,0.016,0.065,0.055,0.04,0.045,0.065
1,0.016,0.058,0.042,-0.037,-0.014,0.05,0.01,0.037,0.027,0.012,0.014,0.038
1,0.0,0.036,0.036,-0.018,-0.018,0.036,-0.004,0.005,0.004,-0.003,-0.007,0.024
1,0.012,0.032,0.02,-0.022,-0.004,0.026,-0.008,0.004,-0.022,-0.028,-0.02,0.022
1,-0.009,0.021,0.029,-0.006,-0.019,0.025,0.009,0.004,-0.041,-0.048,-0.033,0.018
1,0.012,0.054,0.042,-0.033,-0.015,0.048,0.022,-0.002,-0.04,-0.044,-0.035,0.015
1,0.04,0.056,0.016,-0.048,0.012,0.036,0.02,-0.003,-0.04,-0.044,-0.035,0.01
1,0.035,0.045,0.01,-0.04,0.012,0.027,0.02,-0.01,-0.04,-0.04,-0.035,0.008
1,0.01,0.043,0.034,-0.027,-0.012,0.038,0.018,-0.009,-0.04,-0.039,-0.035,0.002
1,0.011,0.031,0.02,-0.021,-0.005,0.026,0.014,-0.005,-0.038,-0.045,-0.03,-0.003
1,-0.03,0.03,0.06,-0.001,-0.045,0.045,0.015,-0.001,-0.034,-0.056,-0.029,-0.006
1,-0.059,0.02,0.079,0.019,-0.069,0.049,0.018,0.002,-0.036,-0.055,-0.039,-0.012
1,-0.029,0.021,0.05,0.004,-0.04,0.035,0.026,0.007,-0.031,-0.051,-0.037,-0.015
1,-0.058,0.011,0.07,0.023,-0.064,0.04,0.032,0.009,-0.03,-0.05,-0.031,-0.009
1,-0.033,0.012,0.045,0.01,-0.039,0.029,0.04,0.017,-0.029,-0.047,-0.028,-0.002
1,0.021,0.057,0.035,-0.039,-0.007,0.045,0.043,0.036,-0.026,-0.027,-0.022,0.006
1,0.019,0.06,0.041,-0.04,-0.011,0.05,0.04,0.035,-0.023,-0.01,-0.02,0.014
1,0.019,0.046,0.027,-0.033,-0.004,0.037,0.04,0.03,-0.021,-0.031,-0.035,0.01
1,-0.018,0.037,0.055,-0.01,-0.037,0.046,0.036,0.028,-0.017,-0.035,-0.038,0.005
1,-0.03,0.03,0.06,0.0,-0.045,0.045,0.035,0.022,-0.015,-0.025,-0.027,0.002
1,-0.032,0.017,0.049,0.007,-0.041,0.033,0.033,0.022,-0.013,-0.026,-0.024,-0.005
1,-0.008,0.029,0.037,-0.011,-0.023,0.033,0.03,0.013,0.001,-0.016,-0.014,-0.002
1,0.028,0.075,0.047,-0.052,-0.01,0.061,0.029,0.013,0.007,-0.018,-0.013,0.007
1,0.038,0.073,0.035,-0.056,0.001,0.054,0.023,0.023,0.002,-0.036,-0.027,0.006
1,0.038,0.071,0.032,-0.055,0.003,0.051,0.016,0.017,-0.006,-0.042,-0.03,0.001
1,0.01,0.051,0.041,-0.031,-0.015,0.045,0.013,0.016,-0.008,-0.039,-0.021,-0.001
1,0.01,0.03,0.02,-0.02,-0.006,0.025,-0.006,0.011,-0.02,-0.039,-0.024,-0.006
1,-0.018,0.02,0.038,-0.001,-0.028,0.029,-0.023,-0.001,-0.044,-0.055,-0.047,-0.009
1,0.015,0.027,0.012,-0.021,0.002,0.019,-0.016,-0.001,-0.032,-0.052,-0.046,-0.01
1,0.03,0.051,0.021,-0.041,0.005,0.036,-0.011,0.005,-0.023,-0.044,-0.038,-0.01
1,-0.028,0.02,0.048,0.004,-0.038,0.034,-0.008,0.008,-0.027,-0.044,-0.037,-0.01
1,-0.033,0.021,0.054,0.006,-0.044,0.037,-0.002,0.015,-0.022,-0.039,-0.032,-0.015
1,0.002,0.029,0.027,-0.016,-0.013,0.028,-0.001,0.013,-0.02,-0.037,-0.029,-0.02
1,0.023,0.017,-0.006,-0.02,0.014,0.005,-0.006,0.008,-0.02,-0.034,-0.024,-0.024
1,0.001,0.017,0.016,-0.009,-0.008,0.016,-0.009,0.006,-0.022,-0.039,-0.028,-0.029
1,0.003,0.006,0.003,-0.005,-0.001,0.005,-0.015,-0.018,-0.034,-0.037,-0.039,-0.028
1,-0.018,0.009,0.027,0.005,-0.023,0.018,-0.021,-0.026,-0.045,-0.034,-0.041,-0.024
1,0.01,0.026,0.016,-0.018,-0.003,0.021,-0.02,-0.018,-0.039,-0.035,-0.04,-0.022
1,0.036,0.039,0.003,-0.037,0.017,0.02,-0.02,-0.013,-0.032,-0.035,-0.038,-0.019
1,0.029,0.06,0.031,-0.044,-0.001,0.045,-0.019,-0.007,-0.032,-0.035,-0.034,-0.016
1,0.034,0.061,0.027,-0.047,0.003,0.043,-0.021,-0.004,-0.039,-0.036,-0.036,-0.015
1,-0.019,-0.006,0.013,0.013,-0.016,0.004,-0.009,-0.012,-0.045,-0.043,-0.028,-0.01
1,0.018,0.04,0.022,-0.029,-0.002,0.03,0.013,-0.009,-0.036,-0.038,-0.01,-0.005
1,0.043,0.095,0.052,-0.069,-0.005,0.073,0.021,0.014,-0.023,-0.031,-0.002,-0.002
1,0.045,0.074,0.029,-0.06,0.008,0.052,0.02,0.027,-0.012,-0.024,0.004,0.004
1,0.088,0.123,0.034,-0.106,0.027,0.078,0.017,0.038,0.005,-0.001,0.011,0.021
1,0.09,0.107,0.018,-0.099,0.036,0.062,0.012,0.029,0.013,0.021,0.016,0.04
1,0.094,0.101,0.007,-0.097,0.043,0.054,0.01,0.036,0.026,0.017,0.03,0.045
1,0.074,0.114,0.039,-0.094,0.017,0.076,0.005,0.046,0.035,0.002,0.029,0.049
1,0.074,0.07,-0.004,-0.072,0.038,0.033,0.002,0.019,0.009,-0.006,0.01,0.034
1,0.007,0.026,0.019,-0.017,-0.006,0.022,-0.003,0.008,-0.022,-0.02,-0.007,0.015
1,0.005,0.008,0.003,-0.007,0.001,0.006,-0.023,0.006,-0.029,-0.035,-0.028,0.009
1,0.023,-0.004,-0.027,-0.009,0.025,-0.016,-0.023,0.004,-0.034,-0.042,-0.041,-0.005
1,-0.017,-0.024,-0.007,0.021,-0.005,-0.015,-0.011,-0.004,-0.056,-0.043,-0.034,-0.02
1,0.013,-0.013,-0.026,0.0,0.02,-0.019,-0.007,-0.001,-0.062,-0.05,-0.032,-0.022
1,-0.024,-0.028,-0.004,0.026,-0.01,-0.015,0.005,-0.021,-0.055,-0.046,-0.024,-0.017
1,-0.013,-0.003,0.01,0.008,-0.011,0.003,0.017,0.037,-0.04,-0.042,-0.035,-0.03
1,-0.016,0.06,0.076,-0.023,-0.046,0.068,0.092,0.225,0.089,0.024,-0.006,-0.019
1,0.244,0.249,0.006,-0.247,0.119,0.127,0.036,0.395,0.436,0.37,0.273,0.167
1,0.641,0.435,-0.206,-0.538,0.423,0.114,-0.316,-0.061,0.369,0.483,0.503,0.415
1,0.424,0.254,-0.17,-0.338,0.296,0.041,-0.621,-1.11,-0.345,-0.004,0.306,0.432
1,0.108,0.084,-0.024,-0.096,0.066,0.03,-0.605,-1.239,-0.614,-0.307,0.054,0.285
1,0.072,0.07,-0.002,-0.071,0.037,0.033,-0.361,-0.613,-0.352,-0.215,-0.024,0.153
1,0.027,0.029,0.002,-0.028,0.012,0.015,-0.115,-0.226,-0.153,-0.122,-0.065,0.062
1,0.014,0.028,0.015,-0.021,-0.001,0.021,-0.007,-0.028,-0.036,-0.072,-0.07,0.02
1,-0.032,-0.018,0.013,0.025,-0.022,-0.003,-0.009,-0.017,-0.036,-0.059,-0.064,0.006
1,-0.051,-0.013,0.038,0.032,-0.044,0.012,0.004,0.013,-0.033,-0.059,-0.062,-0.002
1,0.008,0.012,0.005,-0.01,0.001,0.008,0.039,0.06,-0.015,-0.05,-0.057,-0.009
1,-0.022,-0.024,-0.002,0.022,-0.009,-0.013,0.039,0.056,-0.028,-0.045,-0.055,-0.015
1,-0.048,-0.009,0.039,0.028,-0.043,0.015,0.04,0.066,-0.023,-0.036,-0.049,-0.02
1,-0.005,0.009,0.014,-0.002,-0.01,0.011,0.041,0.061,-0.024,-0.033,-0.044,-0.027
1,0.011,0.017,0.006,-0.014,0.003,0.011,0.038,0.069,-0.019,-0.024,-0.039,-0.03
1,-0.01,0.009,0.019,0.0,-0.015,0.014,0.051,0.054,-0.021,-0.019,-0.033,-0.03
1,-0.008,-0.015,-0.007,0.011,0.0,-0.011,0.049,0.054,-0.016,-0.043,-0.026,-0.03
1,-0.019,-0.001,0.018,0.01,-0.018,0.008,0.061,0.074,-0.006,-0.045,-0.028,-0.03
1,-0.041,0.009,0.05,0.016,-0.046,0.029,0.083,0.068,0.001,-0.036,-0.033,-0.03
1,-0.027,-0.003,0.024,0.015,-0.025,0.01,0.079,0.082,0.009,-0.034,-0.029,-0.026
1,0.017,0.028,0.011,-0.023,0.003,0.019,0.081,0.103,0.016,-0.024,-0.026,-0.017
1,0.031,0.053,0.022,-0.042,0.004,0.038,0.08,0.113,0.021,-0.024,-0.023,-0.009
1,-0.004,0.047,0.051,-0.022,-0.028,0.049,0.08,0.128,0.019,-0.008,-0.019,-0.001
1,0.016,0.053,0.037,-0.035,-0.011,0.045,0.083,0.159,0.031,0.016,-0.009,0.006
1,0.021,0.045,0.024,-0.033,-0.001,0.034,0.087,0.19,0.046,0.023,0.016,0.017
1,0.027,0.065,0.038,-0.046,-0.006,0.051,0.101,0.212,0.064,0.043,0.041,0.03
1,0.028,0.097,0.069,-0.063,-0.021,0.082,0.097,0.239,0.098,0.07,0.064,0.046
1,0.064,0.144,0.08,-0.104,-0.008,0.112,0.094,0.264,0.132,0.117,0.112,0.087
1,0.156,0.176,0.02,-0.166,0.068,0.098,0.09,0.268,0.156,0.152,0.152,0.121
1,0.128,0.173,0.045,-0.151,0.041,0.108,0.086,0.257,0.167,0.164,0.181,0.146
1,0.125,0.226,0.101,-0.175,0.012,0.163,0.083,0.244,0.177,0.159,0.195,0.16
1,0.161,0.228,0.068,-0.195,0.046,0.148,0.053,0.211,0.177,0.145,0.189,0.154
1,0.124,0.177,0.053,-0.151,0.036,0.115,0.046,0.163,0.139,0.145,0.169,0.135
1,0.077,0.138,0.062,-0.108,0.007,0.1,0.05,0.109,0.09,0.104,0.118,0.082
1,0.065,0.113,0.049,-0.089,0.008,0.081,0.041,0.062,0.051,0.059,0.067,0.04
1,0.056,0.092,0.035,-0.074,0.01,0.063,0.039,0.038,0.009,0.022,0.03,0.003
1,0.012,0.037,0.025,-0.025,-0.007,0.031,0.034,0.028,-0.015,-0.007,0.009,-0.02
1,0.005,0.026,0.021,-0.016,-0.008,0.023,0.029,0.014,-0.023,-0.024,-0.002,-0.029
1,0.017,0.041,0.023,-0.029,-0.003,0.032,0.024,0.008,-0.031,-0.035,-0.006,-0.035
1,-0.045,-0.002,0.043,0.023,-0.044,0.02,0.011,-0.002,-0.04,-0.026,-0.016,-0.031
1,-0.053,0.012,0.065,0.02,-0.059,0.038,0.008,-0.031,-0.046,-0.048,-0.045,-0.053
1,0.0,0.05,0.05,-0.025,-0.025,0.05,0.02,-0.041,-0.044,-0.058,-0.052,-0.056
1,-0.023,0.024,0.047,0.0,-0.035,0.035,0.019,-0.04,-0.046,-0.053,-0.049,-0.054
1,-0.004,0.013,0.018,-0.005,-0.011,0.015,0.015,-0.039,-0.044,-0.052,-0.047,-0.055
1,-0.013,0.013,0.026,0.0,-0.02,0.019,0.01,-0.043,-0.05,-0.05,-0.044,-0.056
1,-0.067,-0.002,0.064,0.034,-0.066,0.031,0.015,-0.053,-0.06,-0.048,-0.045,-0.051
1,-0.045,0.002,0.047,0.022,-0.046,0.024,0.031,-0.044,-0.053,-0.049,-0.04,-0.051
1,-0.042,0.015,0.057,0.014,-0.05,0.036,0.03,-0.03,-0.049,-0.066,-0.037,-0.07
1,-0.042,0.003,0.045,0.019,-0.044,0.024,0.03,-0.032,-0.044,-0.064,-0.034,-0.064
1,-0.028,0.018,0.046,0.005,-0.037,0.032,0.03,-0.033,-0.036,-0.06,-0.03,-0.057
1,-0.022,0.044,0.066,-0.011,-0.044,0.054,0.03,-0.014,-0.044,-0.058,-0.025,-0.053
1,-0.035,0.016,0.051,0.009,-0.043,0.033,0.028,-0.007,-0.052,-0.055,-0.031,-0.049
1,-0.038,0.009,0.047,0.015,-0.043,0.027,0.024,-0.004,-0.045,-0.053,-0.036,-0.051
1,0.008,0.047,0.04,-0.028,-0.016,0.043,0.026,0.001,-0.036,-0.043,-0.03,-0.05
1,-0.026,0.006,0.032,0.01,-0.03,0.019,0.021,-0.012,-0.032,-0.035,-0.025,-0.05
1,-0.027,-0.003,0.024,0.015,-0.025,0.01,0.02,-0.016,-0.035,-0.027,-0.022,-0.05
1,0.034,0.044,0.009,-0.039,0.012,0.026,0.02,-0.006,-0.035,-0.024,-0.014,-0.055
1,-0.004,0.016,0.02,-0.006,-0.012,0.018,0.015,-0.008,-0.035,-0.028,-0.023,-0.055
1,-0.042,-0.012,0.03,0.027,-0.036,0.009,0.015,-0.017,-0.035,-0.042,-0.041,-0.059
1,-0.008,0.002,0.011,0.003,-0.01,0.006,0.015,-0.028,-0.035,-0.046,-0.04,-0.06
1,0.024,0.016,-0.008,-0.02,0.016,0.004,0.015,-0.037,-0.039,-0.044,-0.04,-0.065
1,-0.003,0.005,0.008,-0.001,-0.005,0.006,0.015,-0.036,-0.042,-0.046,-0.037,-0.071
1,-0.024,-0.001,0.023,0.012,-0.023,0.011,0.013,-0.035,-0.047,-0.044,-0.034,-0.069
1,-0.048,-0.029,0.019,0.039,-0.033,-0.005,0.009,-0.033,-0.05,-0.046,-0.036,-0.071
1,-0.037,-0.018,0.019,0.028,-0.028,0.001,0.007,-0.031,-0.053,-0.049,-0.039,-0.069
1,0.011,0.026,0.014,-0.019,-0.002,0.02,0.004,-0.029,-0.055,-0.05,-0.042,-0.071
1,-0.005,0.011,0.016,-0.004,-0.01,0.013,0.001,-0.037,-0.058,-0.05,-0.044,-0.068
1,-0.027,-0.016,0.011,0.021,-0.019,-0.002,-0.001,-0.05,-0.06,-0.05,-0.048,-0.076
1,0.003,-0.003,-0.006,0.0,0.005,-0.004,-0.004,-0.05,-0.056,-0.049,-0.05,-0.095
1,0.037,0.015,-0.022,-0.026,0.029,-0.003,-0.005,-0.05,-0.054,-0.053,-0.05,-0.095
1,0.027,0.003,-0.025,-0.015,0.026,-0.011,-0.005,-0.05,-0.051,-0.055,-0.05,-0.095
1,-0.002,-0.013,-0.011,0.007,0.005,-0.012,-0.005,-0.05,-0.048,-0.055,-0.05,-0.095
1,-0.025,-0.03,-0.004,0.028,-0.01,-0.017,-0.005,-0.047,-0.045,-0.059,-0.05,-0.095
1,-0.029,-0.018,0.011,0.023,-0.02,-0.003,-0.003,-0.045,-0.045,-0.06,-0.05,-0.093
1,-0.031,-0.002,0.029,0.016,-0.03,0.013,0.001,-0.045,-0.056,-0.059,-0.05,-0.089
1,-0.038,-0.018,0.02,0.028,-0.029,0.001,0.005,-0.042,-0.056,-0.055,-0.045,-0.091
1,-0.034,-0.024,0.01,0.029,-0.021,-0.007,0.008,-0.039,-0.05,-0.055,-0.045,-0.086
1,-0.029,-0.028,0.001,0.029,-0.014,-0.014,0.014,-0.042,-0.045,-0.054,-0.044,-0.085
1,0.006,-0.005,-0.011,0.0,0.009,-0.008,0.014,-0.054,-0.039,-0.049,-0.039,-0.086
1,0.04,0.03,-0.01,-0.035,0.025,0.009,0.012,-0.045,-0.033,-0.05,-0.041,-0.078
1,0.013,0.012,-0.001,-0.013,0.007,0.005,0.008,-0.036,-0.029,-0.047,-0.037,-0.071
1,0.016,0.031,0.015,-0.024,0.0,0.023,0.022,-0.012,-0.014,-0.038,-0.028,-0.064
1,0.046,0.081,0.035,-0.063,0.005,0.057,0.046,0.028,0.011,-0.027,-0.02,-0.058
1,0.091,0.102,0.011,-0.097,0.04,0.057,0.012,0.027,0.014,-0.025,-0.011,-0.051
1,0.125,0.1,-0.025,-0.112,0.075,0.037,-0.019,0.017,0.006,-0.021,-0.004,-0.044
1,0.131,0.103,-0.028,-0.116,0.079,0.037,-0.013,0.011,-0.001,-0.007,0.001,-0.039
1,0.155,0.112,-0.044,-0.133,0.099,0.034,-0.012,0.001,-0.013,0.007,0.008,-0.027
1,0.089,0.048,-0.041,-0.068,0.065,0.003,-0.008,-0.01,-0.03,-0.018,0.006,-0.059
1,0.026,-0.007,-0.033,-0.009,0.029,-0.019,-0.005,-0.043,-0.046,-0.065,-0.023,-0.101
1,0.0,-0.036,-0.036,0.018,0.019,-0.036,-0.006,-0.043,-0.054,-0.061,-0.045,-0.099
1,-0.005,-0.041,-0.036,0.023,0.016,-0.038,-0.019,-0.052,-0.075,-0.071,-0.057,-0.109
1,-0.018,-0.05,-0.032,0.034,0.007,-0.04,-0.02,-0.065,-0.079,-0.084,-0.074,-0.124
1,-0.068,-0.042,0.026,0.055,-0.047,-0.007,-0.002,-0.031,-0.063,-0.071,-0.072,-0.122
1,-0.001,-0.01,-0.009,0.006,0.004,-0.009,0.012,-0.012,-0.057,-0.07,-0.068,-0.118
1,-0.001,-0.023,-0.022,0.012,0.011,-0.022,0.075,0.102,-0.015,-0.046,-0.057,-0.11
1,0.091,0.13,0.039,-0.111,0.026,0.084,0.113,0.327,0.254,0.179,0.104,-0.014
1,0.494,0.338,-0.156,-0.416,0.325,0.091,-0.132,0.239,0.48,0.495,0.415,0.23
1,0.572,0.317,-0.254,-0.444,0.413,0.031,-0.512,-0.69,-0.04,0.231,0.413,0.369
1,0.218,0.112,-0.106,-0.165,0.162,0.002,-0.648,-1.377,-0.618,-0.251,0.122,0.286
1,0.017,-0.025,-0.042,0.004,0.03,-0.033,-0.475,-0.926,-0.504,-0.285,-0.021,0.141
1,-0.022,-0.037,-0.015,0.03,-0.003,-0.026,-0.193,-0.387,-0.249,-0.184,-0.075,0.018
1,-0.046,-0.04,0.007,0.043,-0.026,-0.016,-0.025,-0.108,-0.108,-0.109,-0.097,-0.033
1,-0.031,-0.039,-0.008,0.035,-0.011,-0.023,0.019,0.003,-0.064,-0.081,-0.087,-0.071
1,0.017,-0.022,-0.039,0.003,0.028,-0.031,0.033,-0.012,-0.053,-0.078,-0.085,-0.094
1,0.029,0.022,-0.007,-0.026,0.018,0.007,0.044,0.019,-0.017,-0.064,-0.077,-0.087
